source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,bp_g,bp_rp,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,g_rp,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,libname_gspphot,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,non_single_star,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,phot_variable_flag,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,radial_velocity,radial_velocity_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,_RAJ2000,_DEJ2000,ALS,Name,RAJ,mag,n_mag,RAJ2000,DEJ2000,GLON,GLAT,Simbad,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,gal_x,gal_y,gal_z,abs_g,vtan
1103352844667317632,Gaia DR3 1103352844667317632,103.42609455061577,68.88834524989218,146.42442885971644,25.375470168219813,96.88605945531475,45.76977340420537,3.517180478330499,4.870270028349117,7.704659676980077,5.0864677,5.020769,5.1469235,0.055635292,0.09083496,0.1392675,0.080363624,0.13017048,1.4976195,1.0E-4,0.0,2.0E-4,110109.55,1.0375398,2407.102,15.461482,65,13,561,574,574,95,0,0.18685398,1.0E-4,0.0,2.0E-4,-0.06569862,-0.12615442,5.1017594E-13,1.0213836E-13,0.99999976,-0.01787242,0.021960143,-0.11310035,0.034194913,306.7029,305.9902,307.2286,0,0.0,0.0,1.0E-4,-0.0604558,,,,0,0,1,1,0,1,1,0,0,0,1,0,0.014862054,116.4985,A,3.2299,3.2281,3.2321,68,0,-1.0916,-1.0923,-1.091,68,0,,25.254854,0.4272416,0.28304377,-0.008753122,1.3400138940090977E8,92962.516,1441.4562,51,0,63,1.1685933,1.739240305585843E8,152487.97,1140.5754,557,0,6.924506857714584E7,71381.14,970.07513,54,0,54,NOT_AVAILABLE,9.114895,0.03544508,0.07804878,0.06447723,1.8001996,0.018489247,-0.012782617,,,280402648,0.20942236,-0.016932648,0.25796908,-0.20683901,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,12282.689,12274.722,12291.256,,,,25,103.425833,68.888056,17294,HD 49340,"(6.0, 53.0, 42.2)",5.1,V,06 53 42.2,+68 53 17,146.42,25.38,Simbad,*  43 Cam,103.4260344551,68.888311007,0.0,0.0,90.0,58,06 53 42.24827,+68 53 17.9196,A,2020yCat.1350....0G,Star,*|IR|UV,-21.0,4.2,-7.0E-5,1.4E-5,B7III,,3.5172,0.1393,4.87,7.705,0.08,0.13,90,,,,4.975,5.096,,5.503,5.301,5.314,,,,,,0.954467,-0.21402744567971826,0.14206799692134228,0.12184428837865444,-2.1825589871018263,12.309789299903132
3377452300351064320,Gaia DR3 3377452300351064320,94.97378674110487,23.265113088825316,188.73004965556362,3.89521897388485,94.56847637803592,-0.09532529231499325,0.5678253737244342,0.4267094139249836,-1.4939844735657235,9.039629,9.237479,8.669319,0.025386823,0.021734035,0.027240971,0.030007709,0.023286983,1.4864386,1.6286,1.6243,1.6329,1144.3342,0.2046536,45.469467,9.483598,26,4,222,226,226,31,0,0.042143654,1.7242,1.7202,1.7287,0.19785023,0.56816006,5.111541E-13,5.2165228E-9,0.9999995,-0.20437041,-0.3477489,0.10774741,,1793.0592,1745.6624,1832.23,0,0.8874,0.8848,0.8899,0.37030983,8.490152,0.004356583,5,0,0,1,1,0,1,1,0,0,0,0,0,0.06664905,176.59258,OB,3.3286,3.3133,3.3411,27,1,0.2609,0.2198,0.2912,11,0,1.6262302,20.844534,0.10020273,0.10878027,,2756926.2744396185,2211.1633,1246.8217,14,0,25,1.196427,4561366.688733278,1773.7998,2571.523,223,0,2700415.9872252485,1156.1852,2335.6257,13,0,25,NOT_AVAILABLE,1.553728,,-0.08778648,,,,-0.097550936,-11.48649,3.560499,1239029467,0.088462465,0.12996075,-0.118240856,,2016.0,12.276157,555,0.9932171,107.79162,1,2,8,-1.3509468,,-5.0,5.0,8000.0,395.3527,6,,,,,,,,,1636148068921376768,18578.25,18451.098,18699.38,,,,16,94.97375,23.265278,8882,LS   V +23  63,"(6.0, 19.0, 53.7)",9.2,V,06 19 53.7,+23 15 55,188.73,3.9,Simbad,HD 255134,94.9737846768,23.2651197288,0.0,0.0,90.0,15,06 19 53.70832,+23 15 54.4310,A,2020yCat.1350....0G,Star,*|IR,,,,,B1IVp,,0.5678,0.0272,0.427,-1.494,0.03,0.023,90,,,,9.46,9.18,,8.243,8.214,8.136,,,,,,0.581204,-1.7366802886197863,-0.26668165922004916,0.11963544103388263,-2.1892970403824172,12.99731971755201
3377016137832143872,Gaia DR3 3377016137832143872,94.12255493207893,22.30636228534663,189.20696603044917,2.7513591622448383,93.81426998456614,-1.0783506673740617,0.40304530427550883,0.5983640260921654,-1.6297897328349196,10.234157,10.428183,9.873429,0.09732066,0.080177344,0.10950398,0.12361336,0.08700581,5.762137,1.5425,1.5402,1.5453,21028.012,0.84291005,800.94275,70.482796,26,1,230,231,231,31,0,0.17244543,1.636,1.6337,1.6388,0.194026,0.5547533,5.106907E-13,6.9562506E-10,0.9999996,-0.25194678,-0.42937803,0.06815097,,2445.2932,2413.391,2466.4954,0,0.8388,0.8375,0.8404,0.3607273,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.10542496,179.80638,OB,3.4048,3.396,3.4147,28,2,0.0854,0.05,0.1323,11,0,1.6238586,3.6806455,0.26233208,0.090818696,,920754.8819724402,513.51086,1793.0582,0,0,26,1.1933573,1518042.7036383825,483.0117,3142.8694,217,0,890812.6186087036,269.77768,3302.025,0,0,25,NOT_AVAILABLE,1.7361608,,-0.116118535,,,,-0.13664667,,,677078761,-0.10143707,0.06694261,-0.048588187,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17177.674,17080.03,17244.438,,,,15,94.1225,22.306389,8831,LS   V +22  39,"(6.0, 16.0, 29.4)",10.4,V,06 16 29.4,+22 18 23,189.21,2.75,Simbad,HD 254203,94.1225520576,22.3063695289,0.0,0.0,90.0,6,06 16 29.41249,+22 18 22.9303,A,2020yCat.1350....0G,Star,*|IR,,,,,B8,,0.403,0.1095,0.598,-1.63,0.124,0.087,90,,,,10.66,10.4,,9.584,9.452,9.394,,,,,,0.187017,-2.446322803221745,-0.3965230690247381,0.11909783475075725,-1.7390740628095216,20.46113302776693
476270508301993344,Gaia DR3 476270508301993344,61.95534297803367,62.33294992404042,143.67042650692147,7.657573006920168,73.31350789152668,40.50876432190302,1.1773232556247792,-1.143728303696209,-0.4480967369750368,6.855675,7.065077,6.468669,0.06481798,0.059450954,0.08991285,0.110662214,0.09017519,4.5086575,1.7091,1.7062,1.7105,26413.688,0.8275962,767.3454,73.202705,46,0,403,403,403,31,0,0.15457149,1.8094,1.8065,1.811,0.20940161,0.5964079,1.9208006E-10,3.8454854E-11,3.7692587E-6,-0.012762555,0.08576654,0.26878414,,539.445,538.9852,540.6597,0,0.9321,0.9305,0.9329,0.38700628,,,,1,0,1,1,0,1,1,0,0,0,0,0,0.023939624,106.80449,OB,3.4658,3.4618,3.4671,49,2,0.2898,0.2892,0.29,13,4,1.6199316,13.0940485,-0.04774926,0.003959583,,2.0388541100426164E7,75907.36,268.5977,0,0,39,1.1992044,3.409389883711598E7,41239.355,826.7321,367,0,2.049701296602341E7,95518.336,214.5872,0,0,39,VARIABLE,1.228375,,-0.07327695,,,,0.004380259,,,663994741,0.11780482,0.23845173,0.0046260376,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,19906.986,19828.129,19932.16,,,,22,61.955417,62.332778,17937,HD 25639,"(4.0, 7.0, 49.3)",6.9,V,04 07 49.3,+62 19 58,143.67,7.66,Simbad,V* SZ Cam,61.9553539254,62.3329519156,0.0,0.0,90.0,216,04 07 49.28494,+62 19 58.6269,A,2020yCat.1350....0G,EB*,*|**|EB*|IR|V*,81.2,5.5,2.709E-4,1.83E-5,O9.5Vn,,1.1773,0.0899,-1.144,-0.448,0.111,0.09,90,,,,7.26,6.93,,6.122,6.1,6.063,,,,,,0.634912,-0.6781809276988011,0.49871255269660875,0.11318245371491681,-2.789846642813332,4.955971966752394
190269357614162688,Gaia DR3 190269357614162688,85.82272680552222,39.972543243102415,170.3168586102993,5.342228468888158,86.6609130643058,16.58166828005033,0.8716728089635299,0.5269006323125518,-2.7145485784281833,8.415329,8.506573,8.200911,0.033898074,0.028967481,0.048408043,0.036173616,0.026821705,1.4790328,,,,2628.934,0.23247184,60.99757,12.497398,46,9,394,403,403,31,1,0.05425544,,,,0.091243744,0.30566216,5.1392506E-13,3.366181E-10,0.99991614,-0.59203637,-0.8578681,0.050601464,,,,,1,,,,0.21441841,8.077933,0.007419676,12,0,0,0,1,1,1,1,0,0,0,0,0,0.102956146,179.7202,,,,,46,0,,,,32,0,1.6824301,18.006777,0.67862535,0.13330935,,5404902.057376506,1934.3567,2794.16,45,0,45,1.1796012,8106159.936704917,2062.1372,3930.951,395,0,4157133.4322125395,927.32227,4482.944,42,0,42,NOT_AVAILABLE,2.765212,,0.044045866,,,,-0.22159517,-13.987795,1.1280521,1771797961,0.25997233,0.28492597,-0.015711755,,2016.0,12.949521,555,0.21764676,205.02393,1,2,19,,245.98149,-0.25,4.0,14500.0,968.64777,6,,,,,,,,,1636148068921376768,,,,263.71188,14.38986,11,16,85.8225,39.9725,8502,LS   V +39  29,"(5.0, 43.0, 17.4)",8.4,V,05 43 17.4,+39 58 21,170.32,5.34,Simbad,HD  37842,85.8227237498,39.9725553078,0.0,0.0,90.0,7,05 43 17.45370,+39 58 21.1991,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,A0,,0.8717,0.0484,0.527,-2.715,0.036,0.027,90,,,,8.61,8.45,,7.95,7.95,7.871,,,,,,0.648613,-1.1259628894972546,0.19212339712909593,0.106811221076172,-1.8829035266198595,15.068449015827083
551178002116593280,Gaia DR3 551178002116593280,65.33195443855966,76.1060251432569,134.49649023103277,18.2077312217069,80.3006397370714,53.49821675964868,2.954326683883594,12.280409563169531,-17.624916844700113,6.7260094,6.6873474,6.7370887,0.10780595,0.11660496,0.14703141,0.1352788,0.16222201,4.86456,,,,107987.0,1.6144472,3686.3538,81.36191,48,0,425,425,425,31,0,0.23304379,,,,-0.038661957,-0.04974127,5.131162E-13,1.02727E-13,0.999935,0.039658617,-0.08102508,0.03890843,,,,,0,,,,-0.011079311,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.022694025,168.23775,,,,,56,7,,,,19,0,1.7740968,20.093166,0.10468649,-0.057671215,,2.887206511306179E7,14921.949,1934.8722,0,0,52,1.1681684,3.841872172938412E7,12715.244,3021.4695,471,0,1.6007470453599073E7,11668.974,1371.7976,0,0,42,NOT_AVAILABLE,21.481298,,-0.20036775,,,,-0.100371726,,,729074011,0.01055628,0.04218802,-0.06534663,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,28,65.331667,76.106111,17189,HD 26684,"(4.0, 21.0, 19.6)",6.7,V,04 21 19.6,+76 06 22,134.5,18.21,Simbad,HD  26684,65.3317271416,76.1061034761,0.0,0.0,90.0,27,04 21 19.61451,+76 06 21.9725,A,2020yCat.1350....0G,Star,*|IR|UV,6.0,3.7,2.0E-5,1.23E-5,B5,,2.9543,0.147,12.28,-17.625,0.135,0.162,90,,,,6.681,6.741,,6.741,6.822,6.812,,,,,,0.058622,-0.2253552947559816,0.2293513153360117,0.10576457306228775,-0.9216980456154733,34.53787564463976
1683102889080800640,Gaia DR3 1683102889080800640,188.36984368693533,69.78828379171446,125.2157249988087,47.26025190765741,136.2561161907806,61.76203725757437,7.009279760101587,-58.57105796287042,10.109510464393455,3.8934839,3.82981,3.9454443,0.23242451,0.29679695,0.29842415,0.33464104,0.42708412,2.4411645,,,,52230.598,1.7531722,2556.8499,17.718258,13,2,111,113,113,95,0,0.6337624,,,,-0.06367397,-0.11563444,5.102264E-13,1.0214846E-13,0.99999654,-0.26059943,0.19370376,-0.19661137,0.15633425,,,,0,,,,-0.05196047,,,,0,0,0,1,0,0,0,0,0,0,0,0,0.022450455,141.91754,,,,,19,0,,,,19,0,,23.487642,-0.19629449,0.3278133,-0.08034355,4.013219448127187E8,2375782.0,168.92204,0,0,17,1.170285,5.21859033670649E8,1838600.9,283.83487,128,0,2.0940184090914148E8,722365.4,289.88354,0,0,17,NOT_AVAILABLE,59.43712,0.06848245,-0.3208526,-0.041079417,1.774516,0.08855953,-0.23042317,,,530624428,0.031502023,-0.12068196,-0.14456521,-0.113936454,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,11,188.370417,69.788333,16721,HR 4787,"(12.0, 33.0, 28.9)",3.9,V,12 33 28.9,+69 47 18,125.22,47.26,Simbad,* kap Dra,188.3705971536,69.788238859,0.0,0.0,90.0,365,12 33 28.94332,+69 47 17.6599,A,2020yCat.1350....0G,Be*,*|Be*|Em*|IR|PM*|UV|V*,-12.0,0.3,-4.0E-5,1.0E-6,B6IIIe,,7.0093,0.2984,-58.571,10.11,0.335,0.427,90,,,,3.75,3.89,3.84,3.9,3.96,3.82,,,,,,0.406282,-0.055834428571925804,0.07910424768251709,0.10478165807677542,-1.8781489131707527,40.278933454170904
3376999709578280064,Gaia DR3 3376999709578280064,94.23884369949818,22.194980708564085,189.35620436679966,2.793430216657056,93.92510637583482,-1.18656362540334,0.5510932690583762,0.4001500427569564,-1.8117389394819057,9.60115,9.778381,9.110436,0.02990787,0.024163656,0.030786937,0.036121365,0.024789896,1.4110385,2.0595,2.0571,2.0619,702.14435,0.17289676,19.917103,6.9178877,19,5,163,168,168,31,1,0.051425565,2.1764,2.174,2.1789,0.17723179,0.6679449,5.191864E-13,1.4257968E-7,0.99998146,-0.18509299,-0.3343009,0.38708308,,1395.2029,1350.2821,1444.9363,0,1.1295,1.1281,1.1309,0.49071312,,,,0,0,1,1,0,0,0,0,0,0,33,0,0.08246506,169.34888,OB,4.0722,4.0453,4.0972,20,2,0.0068,6.0E-4,0.0228,8,0,1.6052196,17.90023,0.011697712,0.15295109,,1675191.5669142338,3920.9114,427.24545,19,0,19,1.2774447,2719487.247644046,1382.4822,1967.1047,168,0,1798802.9672572152,3630.0872,495.52612,19,0,19,NOT_AVAILABLE,1.8554024,,-0.09933321,,,,-0.015161363,,,610673447,-0.251566,0.3563894,0.033922188,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,28942.492,28805.348,29009.781,,,,13,94.23875,22.195,8836,LS   V +22  40,"(6.0, 16.0, 57.3)",9.7,V,06 16 57.3,+22 11 42,189.36,2.79,Simbad,HD 254346,94.2388418093,22.1949891399,0.0,0.0,90.0,16,06 16 57.32203,+22 11 41.9609,A,2018yCat.1345....0G,Star,*|IR,,,,,B2:III:,,0.3807,0.0519,0.871,-2.806,0.929,0.987,90,,,,10.13,9.74,,8.676,8.649,8.541,,,,,,0.308511,-1.7883075541897704,-0.294648167222602,0.08843374570879542,-1.692724907614096,15.992140821427109
3454377187547848064,Gaia DR3 3454377187547848064,87.34123231923692,33.80651149163986,176.2421142545102,3.2017750981619497,87.75420347116875,10.387955329727168,0.6690412618095624,0.7747796240380542,-3.1709815614980084,10.202928,10.397814,9.850262,0.033364523,0.026732268,0.038645435,0.037783653,0.025354756,1.8764694,1.5025,1.501,1.5039,3210.7083,0.2715337,98.36772,19.963753,38,1,330,331,331,31,0,0.053467743,1.5931,1.5916,1.5945,0.19488621,0.5475521,5.1093445E-13,1.02290206E-13,0.99999946,-0.345996,-0.7100289,0.078088984,,3125.737,3103.0745,3140.669,0,0.8171,0.8162,0.8179,0.3526659,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.03429176,177.69781,OB,3.2237,3.2186,3.2302,42,0,0.099,0.0923,0.1055,25,0,1.6259493,17.312298,0.3987498,0.1890654,,946872.568884706,336.7745,2811.5923,0,0,36,1.1885363,1562340.237630572,462.18887,3380.307,323,0,910025.5361599547,209.1239,4351.6094,0,0,36,NOT_AVAILABLE,3.2642622,,-0.10850577,,,,-0.196496,,,718699030,0.20515658,0.18857922,-0.18197583,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,16700.783,16662.76,16735.531,,,,18,87.34125,33.806389,8548,LS   V +33  43,"(5.0, 49.0, 21.9)",10.3,V,05 49 21.9,+33 48 23,176.24,3.2,Simbad,HD 247831,87.3412281751,33.8065255849,0.0,0.0,90.0,6,05 49 21.89476,+33 48 23.4921,A,2020yCat.1350....0G,Star,*|IR,,,,,OB-,,0.669,0.0386,0.775,-3.171,0.038,0.025,90,,,,10.57,10.33,,9.482,9.427,9.388,,,,,,0.496021,-1.4891343173779727,0.09780885494852698,0.08348130549618443,-0.6698078963063292,23.175320166683928
3444043019495963392,Gaia DR3 3444043019495963392,88.90268960807953,30.711375809676788,179.5837245554582,2.769965420250034,89.04895639093911,7.275717426679977,0.579301421510292,-0.336170682418546,-2.3979173824857805,8.347118,8.39498,8.204865,0.046250124,0.03374475,0.058517024,0.054056615,0.032274205,1.5930121,0.8314,0.8289,0.8369,2873.555,0.31127822,87.76919,13.665569,37,3,317,320,320,31,0,0.07947287,0.8568,0.8543,0.8622,0.047862053,0.19011497,5.110152E-13,1.0230639E-13,0.9999925,-0.49458283,-0.65436214,-0.1168586,,1612.7144,1576.4519,1639.249,1,0.4496,0.4482,0.4526,0.14225292,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.1346264,176.28958,OB,3.2647,3.2511,3.2878,41,2,0.0165,0.0047,0.0447,22,0,1.7115257,9.899707,0.4114121,0.42127454,,5989972.868321477,12813.181,467.48523,38,0,38,1.173803,8631763.338434977,5536.926,1558.9451,334,0,4142016.7385497205,7025.989,589.52795,38,0,38,NOT_AVAILABLE,2.4213672,,-0.19023311,,,,-0.45696607,,,865342194,0.43195438,0.21392953,0.23063707,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,16313.577,16256.629,16450.727,,,,15,88.9025,30.711389,8594,LS   V +30  24,"(5.0, 55.0, 36.6)",8.4,V,05 55 36.6,+30 42 41,179.58,2.77,Simbad,HD  39712,88.9026913459,30.7113864671,0.0,0.0,90.0,26,05 55 36.64592,+30 42 40.9913,A,2020yCat.1350....0G,Star,*|IR|UV,68.461,0.192,2.284E-4,6.0E-7,B2IV,,0.5793,0.0585,-0.336,-2.398,0.054,0.032,90,,,,8.46,8.4,,8.063,8.096,8.074,,,,,,0.592305,-1.7241546598819395,0.012526854200718973,0.08342148807680072,-2.8383586513769252,19.854075310294405
3455835109904777472,Gaia DR3 3455835109904777472,85.62982945358785,36.200126004372514,173.46426486473786,3.2435065994686605,86.38447562783465,12.815676697107058,0.697468002361455,0.44561534356474386,-3.418937906747439,7.9604034,8.112839,7.6429834,0.05874984,0.04979007,0.06671126,0.07372826,0.045222778,2.5250514,1.4297,1.42,1.4442,7989.2944,0.46742466,196.26389,38.721046,53,5,461,466,466,31,0,0.10482929,1.5031,1.4932,1.517,0.1524353,0.4698553,5.1266576E-13,8.694132E-9,0.999999,-0.45327488,-0.86081785,0.12736143,,841.9033,822.4484,858.6623,1,0.7783,0.7728,0.7864,0.31742,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.06548832,7.379243,A,3.504,3.4802,3.5332,56,2,-0.0971,-0.1645,-0.0609,39,0,1.649634,10.455027,0.52738297,-0.060368642,,7767502.418549059,10898.916,712.6858,0,0,51,1.1940962,1.2324955683334073E7,7083.0093,1740.0734,468,0,6949681.109107998,10329.973,672.7686,0,0,52,NOT_AVAILABLE,3.4478557,,-0.11837858,,,,-0.24811476,,,397034083,0.16527523,0.23438287,-0.21901485,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,18211.148,17913.738,18624.797,,,,16,85.629583,36.2,8496,LS   V +36  18,"(5.0, 42.0, 31.1)",8.1,V,05 42 31.1,+36 12 00,173.46,3.24,Simbad,HD  37737,85.6298269993,36.2001411997,0.0,0.0,90.0,89,05 42 31.15848,+36 12 00.5083,A,2020yCat.1350....0G,SB*,*|IR|SB*,-8.01,1.48,-2.67E-5,4.9E-6,O9.5II-III(n),,0.6975,0.0667,0.446,-3.419,0.074,0.045,90,,,,8.3,8.06,,7.324,7.323,7.254,,,,,,0.872256,-1.4221577974086554,0.16293298587271066,0.0811214823661997,-2.8219751159292326,23.481098160375826
3376821043233948800,Gaia DR3 3376821043233948800,94.93887049448958,22.111089386811905,189.73628821512543,3.3257313858921664,94.575945499772,-1.2497743550423202,0.7319762397342976,0.361588336834753,-2.01606986166026,10.118166,10.224888,9.754667,0.046605315,0.046258718,0.05946618,0.047279187,0.037585665,2.2003925,,,,2735.4663,0.3382224,102.21602,20.524893,24,7,200,207,207,31,1,0.06865913,,,,0.10672188,0.47022057,5.1173123E-13,8.114533E-9,0.99999934,-0.62197864,-0.3819472,-0.048756037,,,,,0,,,,0.3634987,,,,0,0,0,1,0,0,0,0,0,0,3,0,0.09437368,8.056902,,,,,27,0,,,,12,0,1.6483308,12.309118,0.35109264,0.16047746,,1110354.2937891646,8376.739,132.5521,0,5,5,1.245643,1689197.2715549048,1911.4338,883.73303,156,0,993782.580107362,8306.215,119.64326,1,4,5,NOT_AVAILABLE,2.0482392,,-0.26300025,,,,-0.46424893,,,58516506,0.23762736,0.16325083,0.10602521,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,14,94.938333,22.110556,14796,MCW 417,"(6.0, 19.0, 45.2)",8.7,V,06 19 45.2,+22 06 38,189.74,3.33,Simbad,HD  43907A,94.9384650657,22.1107823516,0.0,0.0,90.0,1,06 19 45.23162,+22 06 38.8165,A,2020yCat.1350....0G,Star,*|**,,,,,,,0.4706,0.0392,1.234,-2.511,0.039,0.031,90,,,,9.2,9.01,,,,,,,,,,0.926295,-1.344219425262332,-0.23064796417277533,0.07925444940619616,-0.5593491106501194,13.291601311133133
195645832035630592,Gaia DR3 195645832035630592,81.65559252741032,43.01974258559164,166.05637927202267,4.344290834601603,83.52636414346408,19.7677971469454,1.0810565458194001,5.212382852490398,-0.32511498950961204,16.314009,,,0.2660631,0.18276738,0.285105,0.51489943,0.389074,2.7862928,,,,3230.4473,1.6073952,111.13268,31.148327,27,1,230,0,231,95,0,0.8249923,,,,,,,,,-0.09731962,0.36268115,-0.33335173,0.082262084,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,19,40,0.019347595,20.062052,,,,,27,2,,,,25,0,,3.791784,0.23860157,0.06379239,-0.1027483,,,,,,0,,5614.91438038976,14.9828005,374.75732,147,2,,,,,,0,NOT_AVAILABLE,5.2225122,-0.07183815,-0.6200936,-0.08172169,1.2880838,0.044039384,-0.5929113,,,1734107603,0.05581475,-0.30230135,0.47917372,0.019193873,2016.0,,,,,,,,,,,,,,,8.562251,28.516685,26.59446,33.537743,0.41392866,0.6224644,0.31220216,0.86766845,1636148068921376768,,,,,,,10,81.65625,43.019722,8341,LS   V +42  31,"(5.0, 26.0, 37.5)",10.1,V,05 26 37.5,+43 01 11,166.06,4.34,Simbad,HD 278115,81.6563420583,43.0197105527,0.0,0.0,90.0,19,05 26 37.52209,+43 01 10.9580,A,2020yCat.1350....0G,Star,*|IR,-57.3,,-1.911E-4,,B0.5V,,0.2262,0.0176,0.138,0.311,0.024,0.017,90,,,,10.3,10.15,,9.496,9.436,9.393,,,,,,0.24578,-0.8951842984227762,0.22225911914254645,0.0700699233374604,6.48325076669364,22.946933960604103
