source_id,ra,dec,l,b,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax_error,pmra_error,pmdec_error,ruwe,bp_g,bp_rp,pm,radial_velocity,radial_velocity_error,teff_gspphot,RAJ2000,DEJ2000,Simbad,main_id,main_type,other_types,radvel,radvel_err,sp_type,V,vtan,gal_cord,gal_X,gal_Y,gal_Z
3375761457625837440,94.82032969011244,20.579930459993225,191.0373448957527,2.5082345685366283,0.23504844717575055,0.09850444878615924,-0.3406680865969821,8.263852,8.608399,7.687935,0.046941705,0.039553247,0.029528564,1.3748208,0.34454727,0.9204645,0.35462356,,,15114.715,06 19 16.9,+20 34 48,Simbad,HD  43837,PulsV*,*|Em*|IR|Pu*|UV|V*,143.45,0.92,B2Ibp?,8.49,7.166445521725344,"(-4.1717453695441895, -0.813727358210145, 0.18618702222338882)",-4.1717453695441895,-0.813727358210145,0.18618702222338882
275918251105986176,61.0901674717236,53.3290425097153,149.38441598612357,0.6688502660462553,0.9518170234200053,0.01545795712407505,-1.105603074408052,8.226602,8.361385,7.91668,0.02252013,0.024017574,0.01970697,0.8890491,0.13478374,0.4447055,1.1057111,,,19977.666,04 04 21.6,+53 19 44,Simbad,HD  25348,Be*,*|Be*|Em*|IR|V*,506.4,0.059,B1Vnnpe,8.18,5.518001472525964,"(-0.9041074916764313, 0.5350196514269914, 0.012264304929011184)",-0.9041074916764313,0.5350196514269914,0.012264304929011184
3430690996965029888,88.2753814373094,26.445375769396264,182.98779493653845,0.13865985172905373,1.2984903540444195,-1.0098194545485986,-5.298758263696753,8.075421,8.126186,7.892997,0.03435446,0.03679316,0.023135476,1.0448488,0.050765038,0.23318958,5.394124,,,,05 53 06.1,+26 26 44,Simbad,HD  39340,Be*,*|Be*|Em*|Er*|IR|UV|V*,543.405,0.272,B3V,8.13,19.732213695513718,"(-0.7690759759024571, -0.040141288420326375, 0.0018637555397873528)",-0.7690759759024571,-0.040141288420326375,0.0018637555397873528
3443421314388813568,86.33704110607499,29.157778904049074,179.77991758092404,0.06482003824707595,0.7990274369961498,1.374361336720834,-2.809561696587033,9.451846,9.509436,9.293629,0.024626296,0.026159158,0.015184659,0.9462399,0.05758953,0.21580696,3.1276999,,,,05 45 20.9,+29 09 28,Simbad,HD 247042,Be*,*|Be*|Em*|IR,564.736,0.036,Be,9.51,18.593321842367327,"(-1.2515114456660847, 0.004807282900305396, 0.0014158748435531472)",-1.2515114456660847,0.004807282900305396,0.0014158748435531472
220303033122943488,60.19513805379782,37.14665142572979,159.72327860212357,-11.853779764298354,0.48856787648456074,1.5309685675780682,-0.31148461641324554,10.043316,10.408466,9.483829,0.022631207,0.025971882,0.021232735,1.0971266,0.36515045,0.9246378,1.562334,,,15743.304,04 00 46.8,+37 08 48,Simbad,HD 279216,PulsV*,*,,,B5,10.28,15.189468196990392,"(-1.8790149362759727, 0.6942009769934876, -0.42044262359692797)",-1.8790149362759727,0.6942009769934876,-0.42044262359692797
233618462537611904,62.10682168590762,46.365951634121465,154.5365520538179,-4.064602011596686,1.2122591774931972,0.30887769349228633,-3.344998516592093,8.543693,8.695664,8.241861,0.021565001,0.024329642,0.018605089,1.0384086,0.15197182,0.45380306,3.359229,,,23699.395,04 08 25.7,+46 21 58,Simbad,HD  25931,Star,*|IR|UV,,,B8,8.64,13.162480815518588,"(-0.7429012365068708, 0.3537641300771028, -0.05847033514802888)",-0.7429012365068708,0.3537641300771028,-0.05847033514802888
246431518206317056,62.73744258890072,48.186205156858264,153.61430768840358,-2.4371590965206487,1.338302764178436,-1.2210698285945103,-3.567115804150507,9.375373,9.517261,9.0970745,0.023285527,0.021792054,0.01748586,1.2952764,0.14188766,0.42018604,3.7703218,-22.384636,10.177538,16579.725,04 10 57.0,+48 11 10,Simbad,BD+47   946,Star,*|IR,,,A0,9.41,13.381896270335744,"(-0.6687668013540253, 0.33177059492085076, -0.031774293313342056)",-0.6687668013540253,0.33177059492085076,-0.031774293313342056
228729930756318720,63.975887521948955,41.6047041331867,158.80184352736984,-6.602630563804329,0.6624320308922274,1.212720541707502,-0.520669789043037,8.499561,8.896824,7.896222,0.023007473,0.02502466,0.015688205,1.0678244,0.39726257,1.0006018,1.3197682,-8.896683,0.15970911,,04 15 54.2,+41 36 16,Simbad,HD  26782,Star,*|IR,,,A0,8.71,9.46345981470736,"(-1.3981082838056063, 0.5422387121233347, -0.17357668823294742)",-1.3981082838056063,0.5422387121233347,-0.17357668823294742
232825538554636928,64.2950571788799,44.93057593665272,156.63935618863778,-4.057013648688855,0.7272510289065496,1.3735702521060913,-1.1302183870464302,10.007259,10.227308,9.6209135,0.020006487,0.019439664,0.014626594,1.0429943,0.2200489,0.60639477,1.7787886,-24.25799,3.4471507,,04 17 10.9,+44 55 50,Simbad,HD  26909,Em*,*|Em*|IR,,,F8,10.19,11.618059453285628,"(-1.2591618672914617, 0.5438614239223324, -0.09728290255489382)",-1.2591618672914617,0.5438614239223324,-0.09728290255489382
233780125099961472,64.33238115375788,46.21766602226789,155.758671735053,-3.1164120874357097,0.9485554892889544,-0.3944523835607725,-1.7621829305637176,6.9602084,7.1838684,6.551929,0.024070412,0.025112445,0.017569227,1.0163546,0.22365999,0.6319394,1.805791,-22.17447,0.17030053,,04 17 19.8,+46 13 04,Simbad,HD  26907,Star,*|**|IR|UV,,,A2,7.08,9.042704874649232,"(-0.9598550052006142, 0.432208410519847, -0.05731329076222815)",-0.9598550052006142,0.432208410519847,-0.05731329076222815
275294660511497856,65.29252606136082,53.17162899363016,151.32386796827493,2.2770084807466144,0.24628626593816655,0.3358096729339949,-0.8085683165414028,10.692028,11.061514,10.133453,0.015501464,0.019082604,0.013914673,0.9638264,0.36948586,0.92806053,0.87552893,,,,04 21 10.2,+53 10 17,Simbad,LS   V +53   21,Star,*|IR,,,OB+,11.0,16.885888497852182,"(-3.559489592496309, 1.946836824823962, 0.1613197338518485)",-3.559489592496309,1.946836824823962,0.1613197338518485
471084764792809728,67.21839987496374,59.38621085255215,147.5966870022681,7.373192797488203,0.38746510547651414,2.144790402140145,-1.5262102991404785,10.150319,10.299381,9.85275,0.026907943,0.028531203,0.02360082,1.1099699,0.14906216,0.44663143,2.6323836,,,17657.518,04 28 52.4,+59 23 10,Simbad,BD+59   804,Star,*|IR,,,B2,10.21,32.27083381678828,"(-2.1610093475496264, 1.3715935207544623, 0.3312081619289299)",-2.1610093475496264,1.3715935207544623,0.3312081619289299
271274742920165248,67.54891026614797,51.865059526097184,153.21919630800457,2.349516886839158,1.2520256853505105,0.8457813577375761,-4.2249314777878855,9.400467,9.633632,8.995696,0.01693259,0.018098757,0.013892275,0.9970541,0.23316479,0.63793564,4.308758,,,19112.383,04 30 11.8,+51 51 54,Simbad,HD 232965,Star,*|IR,,,B8,9.52,16.34678881103528,"(-0.712434537886901, 0.3595770325998509, 0.0327431892157976)",-0.712434537886901,0.3595770325998509,0.0327431892157976
252601187189826944,67.90690110101468,43.82904543671344,159.2372998348372,-2.9838220060536615,1.065132137499812,1.907362580853289,-1.420142595669303,8.608395,8.750408,8.316903,0.022239612,0.02375944,0.020001821,1.0248358,0.14201355,0.43350506,2.37799,-11.983624,2.1716652,,04 31 37.7,+43 49 44,Simbad,HD  28502,Star,*|IR|UV,,,A3,8.69,10.604742958621348,"(-0.8766883842494285, 0.33236975535982927, -0.04887091472557711)",-0.8766883842494285,0.33236975535982927,-0.04887091472557711
253552127311547648,67.90964909577897,44.93862981960673,158.42754812683228,-2.224317750426178,0.8270785324119737,-0.18193047486999514,-2.747567481660053,9.348291,9.414338,9.181238,0.019859266,0.022227341,0.013485002,1.0195408,0.066046715,0.23309994,2.7535841,,,19895.361,04 31 38.3,+44 56 19,Simbad,BD+44   967,Star,*|**|IR|UV,,,B2,9.41,15.814126692092954,"(-1.1235362178501003, 0.44421469243610473, -0.046926520362137424)",-1.1235362178501003,0.44421469243610473,-0.046926520362137424
253606381338861056,68.5185756122143,45.63576646403528,158.2083647822327,-1.4359428244816346,1.150698006932318,0.9684100076688071,-4.592206080972609,7.5673165,7.797224,7.1503596,0.023546662,0.025890859,0.01605109,0.995499,0.22990751,0.6468644,4.6932054,8.273258,0.25094151,,04 34 04.5,+45 38 09,Simbad,HD  28747,Star,*|IR|UV,,,B9,7.7,19.37321982791202,"(-0.8066829312301889, 0.3225135504496754, -0.021777483337237724)",-0.8066829312301889,0.3225135504496754,-0.021777483337237724
273930785055664640,68.84698743122267,54.33957135029404,151.9316236436081,4.60305828701649,1.3356026390879947,1.0362249937444028,-3.4199687801377734,9.543683,9.7006645,9.239163,0.018242912,0.02038202,0.016115362,1.0351375,0.15698147,0.46150112,3.5735066,,,,04 35 23.3,+54 20 23,Simbad,HD 232977,Star,*|IR,,,B5,9.6,12.708986807397839,"(-0.6585346728642049, 0.35115781048992406, 0.060086830550826024)",-0.6585346728642049,0.35115781048992406,0.060086830550826024
257334447309505536,69.02595965077965,47.50729419805827,157.06435431201533,0.08580912030582304,0.5281039640842635,1.6107709040074805,-1.6872506242159193,9.301175,9.684492,8.721465,0.01693486,0.018373936,0.011695378,0.9772919,0.383317,0.963027,2.3326802,,,6212.2393,04 36 06.2,+47 30 26,Simbad,BD+47  1011,Star,*|IR,,,B2,9.69,20.981154893869626,"(-1.743865166028731, 0.7379163301071571, 0.00283590205635223)",-1.743865166028731,0.7379163301071571,0.00283590205635223
252878401557369088,70.24720739300419,44.53034418647852,159.8470955000755,-1.2700235829277626,0.378823380551682,0.10064623612212906,-1.186127754569379,10.403856,10.832097,9.790907,0.015042702,0.016362276,0.013658521,0.879651,0.42824078,1.0411901,1.1903901,,,32531.658,04 40 59.3,+44 31 49,Simbad,LS   V +44   17,HMXB,*|Be*|Em*|HXB|IR|N*|UV|V*|X|gam,,,B0.2Ve,10.73,14.92609303665714,"(-2.4775290053405294, 0.9092417467046777, -0.05850821020329416)",-2.4775290053405294,0.9092417467046777,-0.05850821020329416
202934391537954304,70.82100511859139,40.74827541736757,162.97467823437853,-3.4421016531151745,0.34568729553805944,0.2881775019558931,-1.6578492786647505,10.620813,10.725554,10.398293,0.037793104,0.04688855,0.034140304,1.3249285,0.1047411,0.32726192,1.6827092,,,19704.62,04 43 17.0,+40 44 54,Simbad,HD 276706,Star,*|IR,,,B3,10.66,23.121673501622176,"(-2.7610227552774558, 0.8454638342068033, -0.17368262399197196)",-2.7610227552774558,0.8454638342068033,-0.17368262399197196
204389728315801344,71.0127649985856,42.41883296104248,161.80385369921567,-2.24046951342195,1.8508757226155874,3.7352214859798907,-5.560718455316065,7.530927,7.6894197,7.2125916,0.023832781,0.032460425,0.029849475,0.9805246,0.15849257,0.4768281,6.698766,,,,04 44 03.0,+42 25 08,Simbad,HD  29833A,Star,*|**|IR,,,,7.606,17.191397137585504,"(-0.5128744333502099, 0.16858630994006965, -0.021121680191585907)",-0.5128744333502099,0.16858630994006965,-0.021121680191585907
203672129480876288,71.87609013956624,42.31992549805766,162.2938728839945,-1.8199937051144177,0.8720282815910625,-0.3752793482503881,-2.5172491156886334,8.309887,8.34082,8.191516,0.02981676,0.03604862,0.029714402,0.9587964,0.03093338,0.14930439,2.5450692,,,18279.28,04 47 30.3,+42 19 12,Simbad,HD  30209,PulsV*bCep,*|IR|UV,,,B9,8.39,13.86317283417893,"(-1.0918778880393496, 0.3485913442202554, -0.036420310698938155)",-1.0918778880393496,0.3485913442202554,-0.036420310698938155
200159666568093568,72.35998370452293,39.983189018683724,164.31918263619974,-3.04420675426702,0.2768749151657428,0.977734254356739,-2.4841592876972225,11.422136,11.591266,11.096974,0.026528226,0.030698426,0.022764647,1.2228036,0.16912937,0.4942913,2.6696463,,,18666.908,04 49 26.4,+39 59 00,Simbad,EM* VES  835,Em*,*|Em*|IR,,,B,11.46,45.79981448388404,"(-3.472411597824654, 0.9747965804984361, -0.19180660184940204)",-3.472411597824654,0.9747965804984361,-0.19180660184940204
205111562000004864,75.0673822693645,43.46306667016457,162.88360215498645,0.7146455987461873,0.8618210809978419,-0.635883623588007,-2.9358942644738386,9.524201,9.537111,9.450386,0.025403991,0.035507202,0.026426261,1.0510246,0.012909889,0.086725235,3.003968,,,,05 00 16.1,+43 27 47,Simbad,HD 277200,Star,*|IR,,,B5,9.6,16.556624474114795,"(-1.1088548456667067, 0.341475708508792, 0.014472371993263278)",-1.1088548456667067,0.341475708508792,0.014472371993263278
200713549850582912,75.15165050214542,39.906496021645445,165.72406160114727,-1.4268941127706731,0.253254267647174,-0.2684679352483596,-1.4023013207161386,9.949704,10.47977,9.232986,0.014189826,0.017186726,0.01342912,0.93810964,0.53006554,1.2467833,1.427769,1.4781014,0.3869563,7843.6143,05 00 36.4,+39 54 24,Simbad,HD 277291,Star,*|IR,,,B,10.43,26.779025502917456,"(-3.8254789163473712, 0.9733916260249809, -0.09832579081299293)",-3.8254789163473712,0.9733916260249809,-0.09832579081299293
200812024858254720,75.28068379415127,40.65217057341734,165.19647631070015,-0.8907130654221252,0.34689031816939336,-0.15602195867886987,-1.866389047392502,11.068212,11.180046,10.8372135,0.022502132,0.028136892,0.02272443,1.1600891,0.111834526,0.34283257,1.872899,,,12434.746,05 01 07.3,+40 39 08,Simbad,HD 277270,Star,*|IR,,,B8,11.41,25.645773455084793,"(-2.786733449526135, 0.7364700880839423, -0.04481315477114849)",-2.786733449526135,0.7364700880839423,-0.04481315477114849
200851779077093504,75.78010835859693,40.553133176308606,165.50694189194994,-0.651512513789565,0.6018193491287414,1.6155120863660213,-2.5138284482624575,7.537215,7.7698703,7.1222577,0.021685882,0.024661625,0.01973505,0.85523015,0.23265505,0.6476126,2.9881787,-7.6956654,0.14131041,7299.7935,05 03 07.2,+40 33 11,Simbad,HD  32189,Star,*|IR,,,F0,7.66,23.58489966814914,"(-1.6086478079361586, 0.4158166790921462, -0.018894030999104774)",-1.6086478079361586,0.4158166790921462,-0.018894030999104774
205807071819222784,76.18406004811514,44.9584310530356,162.18866592483786,2.2619152772978524,0.8919663010307277,-1.1518082464791988,-2.386538899073707,10.121463,9.231928,8.691509,0.10001299,0.22255419,0.14127706,1.3864655,-0.88953495,0.5404186,2.649949,,,,05 04 44.2,+44 57 31,Simbad,HD  32358A,Star,*,,,,9.81,14.111809029067814,"(-1.0665504929346818, 0.34266464634037175, 0.044247877249280435)",-1.0665504929346818,0.34266464634037175,0.044247877249280435
201336521964418048,76.59545006221293,41.77065323092245,164.9107563096361,0.5747306186502184,0.8005504714558127,-0.38534849466968396,-2.6149294413880675,9.667129,9.664281,9.443242,0.019446565,0.02451096,0.018567823,1.0481818,-0.0028476715,0.22103882,2.6431704,,,7478.399,05 06 22.9,+41 46 14,Simbad,TYC 2903-138-1,Star,*,,,,9.74,15.68303266592706,"(-1.2060113368352976, 0.3251639534517205, 0.012529845084640997)",-1.2060113368352976,0.3251639534517205,0.012529845084640997
200663625148048128,76.68096642204885,40.48185866902067,165.97854711185596,-0.1498340593178268,0.3683918935208286,-0.3217906744676756,-0.9225220221876315,10.112115,10.191441,9.927889,0.018797789,0.02191619,0.017674347,0.9651049,0.079325676,0.2635517,0.97703433,,,,05 06 43.5,+40 28 55,Simbad,HD 277552,Em*,*|Em*|IR,,,B3,10.37,12.597761109490337,"(-2.633613216225844, 0.6576810076060896, -0.007098675980820377)",-2.633613216225844,0.6576810076060896,-0.007098675980820377
202270866330655360,77.40473189519756,43.16170230167561,164.1535777925256,1.8855768020888553,0.8030919029885147,-0.5527344294432973,-4.498329278163504,9.209354,9.271393,9.049595,0.019475145,0.023827814,0.018757736,0.8781984,0.06203842,0.22179794,4.5321608,,,,05 09 37.1,+43 09 42,Simbad,HD  33051,Em*,*|Em*|UV,,,B9,9.21,26.80610217212671,"(-1.1972181204631167, 0.33982650260923697, 0.04097113085615475)",-1.1972181204631167,0.33982650260923697,0.04097113085615475
187282289467977984,77.57834517302203,37.30181565415685,168.9460843103903,-1.4900106859768623,1.0504286969945618,-1.2442573273448576,-4.381857609337034,6.6765466,6.5760093,6.0029497,0.07110565,0.110746056,0.059452385,0.9735587,-0.1005373,0.57305956,4.555091,,,,05 10 18.8,+37 18 06,Simbad,HD  33203B,Star,*|**,,,B2II,6.78,20.597953823068732,"(-0.934014222987057, 0.18246626241163316, -0.024754332502293478)",-0.934014222987057,0.18246626241163316,-0.024754332502293478
